546.366028,433.238525,583.148376,0.000000,0.000000,920.600342,0.000000,0.000000,0.000000,1430.297119,0.000000,0.000000,0.000000,316.837769,1421.386475,0.000000,0.000000,115.429611,0.000000,0.000000,0.000000,0.000000,1640.210815,2621.757568,0.000000,0.000000,606.931763,608.009583,0.000000,0.000000,0.000000,765.558777,0.000000,1156.238159,1120.251343,1035.105225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1145.425293,0.000000,0.000000,0.000000,0.000000,1181.489258,0.000000,0.000000
43.308868,357.187012,278.190521,0.000000,0.000000,1098.523071,0.000000,0.000000,0.000000,1377.994751,0.000000,0.000000,0.000000,379.137024,1151.213989,0.000000,0.000000,185.262894,0.000000,0.000000,0.000000,0.000000,1231.130493,1896.793823,0.000000,0.000000,558.201294,718.081665,0.000000,0.000000,0.000000,312.348053,0.000000,650.087952,748.771240,968.376465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1036.819824,0.000000,0.000000,0.000000,39.010914,1338.505493,0.000000,0.000000
621.516479,369.399841,552.595459,0.000000,0.000000,699.768799,0.000000,0.000000,0.000000,1211.847900,0.000000,0.000000,0.000000,202.020630,1268.917725,0.000000,0.000000,17.270199,0.000000,0.000000,0.000000,0.000000,1371.427979,2320.277344,0.000000,0.000000,544.745911,446.147705,0.000000,0.000000,0.000000,727.859253,0.000000,1094.605713,956.454773,899.245667,0.000000,0.000000,0.000000,0.000000,0.000000,3.307458,869.258179,0.000000,0.000000,0.000000,0.000000,956.593323,0.000000,0.000000
176.219254,393.251190,461.180298,0.000000,0.000000,1074.936768,0.000000,0.000000,0.000000,1518.328125,0.000000,0.000000,0.000000,257.158569,1340.099121,0.000000,0.000000,177.139526,0.000000,0.000000,0.000000,0.000000,1263.896240,2227.751953,0.000000,0.000000,461.753387,592.472656,0.000000,0.000000,0.000000,560.467468,0.000000,794.450073,857.451904,968.871643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,989.271729,0.000000,0.000000,0.000000,100.396339,1229.635742,0.000000,0.000000
255.605118,395.553986,501.919952,0.000000,0.000000,1016.008911,0.000000,0.000000,0.000000,1475.141602,0.000000,0.000000,0.000000,225.022202,1353.960938,0.000000,0.000000,143.757950,0.000000,0.000000,0.000000,0.000000,1304.584229,2278.151123,0.000000,0.000000,454.282867,562.278809,0.000000,0.000000,0.000000,627.536804,0.000000,877.149780,883.511963,978.663757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,967.595154,0.000000,0.000000,0.000000,100.390518,1195.338745,0.000000,0.000000
223.159119,265.012451,381.559601,0.000000,0.000000,1059.236450,0.000000,0.000000,0.000000,1526.789185,0.000000,0.000000,0.000000,690.171997,1444.078491,0.000000,0.000000,319.926147,0.000000,0.000000,0.000000,0.000000,1741.290161,2686.201660,0.000000,0.000000,701.203857,1034.644287,0.000000,0.000000,0.000000,389.464081,0.000000,1232.686646,1157.382202,1105.628418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1551.743774,0.000000,0.000000,0.000000,0.000000,1371.210205,0.000000,0.000000
379.378906,389.261688,560.774719,0.000000,0.000000,853.239929,0.000000,0.000000,0.000000,1370.387085,0.000000,0.000000,0.000000,179.798203,1298.230835,0.000000,0.000000,85.363167,0.000000,0.000000,0.000000,0.000000,1284.087769,2278.681152,0.000000,0.000000,468.780975,462.097076,0.000000,0.000000,0.000000,695.582520,0.000000,960.725830,909.544800,896.821655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,899.862854,0.000000,0.000000,0.000000,57.103603,1045.564209,0.000000,0.000000
172.698044,451.767731,427.397003,0.000000,0.000000,1233.660400,0.000000,0.000000,0.000000,1741.122559,0.000000,0.000000,0.000000,451.312469,1480.711548,0.000000,0.000000,277.890503,0.000000,0.000000,0.000000,0.000000,1450.875610,2480.437744,0.000000,0.000000,582.086243,788.540527,0.000000,0.000000,0.000000,502.722473,0.000000,836.695129,1015.656494,1018.406311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1219.470337,0.000000,0.000000,0.000000,0.000000,1406.133545,0.000000,0.000000
501.138397,440.869690,692.322937,0.000000,0.000000,848.235352,0.000000,0.000000,0.000000,1524.436646,0.000000,0.000000,0.000000,173.670853,1446.457031,0.000000,0.000000,102.815811,0.000000,0.000000,0.000000,0.000000,1332.799683,2557.817383,0.000000,0.000000,472.731506,454.367950,0.000000,0.000000,0.000000,808.959229,0.000000,1104.655884,1063.947510,863.807556,0.000000,0.000000,0.000000,0.000000,0.000000,49.099960,921.537720,0.000000,0.000000,0.000000,114.248589,1005.855896,0.000000,0.000000
479.338379,415.603638,629.054199,0.000000,0.000000,850.088013,0.000000,0.000000,0.000000,1435.675171,0.000000,0.000000,0.000000,200.580200,1388.583130,0.000000,0.000000,86.889252,0.000000,0.000000,0.000000,0.000000,1386.984741,2478.418457,0.000000,0.000000,504.159485,479.407349,0.000000,0.000000,0.000000,770.535645,0.000000,1076.470825,1020.494751,921.351135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,960.725403,0.000000,0.000000,0.000000,43.562298,1048.727783,0.000000,0.000000
1900.167236,381.591522,531.283569,0.000000,0.000000,987.507446,0.000000,0.000000,0.000000,1355.302856,0.000000,0.000000,0.000000,407.848602,1835.341309,0.000000,0.000000,347.590820,0.000000,0.000000,0.000000,0.000000,2534.125488,4503.069824,0.000000,0.000000,1512.161377,895.347656,0.000000,510.631805,0.000000,941.740601,0.000000,2037.521729,2297.072754,1444.662354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1663.581909,0.000000,0.000000,0.000000,0.000000,1361.730225,0.000000,0.000000
